Station ID,Name,Latitude,Longitude,Number of Bikes Available,Station ID.1,Name.1,Category,LatitudeB,LongitudeB,Distance
hub_570,Queen at Peter,43.2618861338306,-79.877606006297,1,hub_570,Lazy Flamingo,Bar,43.258432,-79.87737,0.38455733422899024
hub_570,Queen at Peter,43.2618861338306,-79.877606006297,1,hub_570,Side Bar,Lounge,43.258331,-79.877956,0.3963275125464558
hub_570,Queen at Peter,43.2618861338306,-79.877606006297,1,hub_570,Sizzle Steak House & Lounge,Lounge,43.258263,-79.877388,0.40326070057039237
hub_570,Queen at Peter,43.2618861338306,-79.877606006297,1,hub_570,Stonewalls,Lounge,43.263101,-79.878485,0.15269094345460615
hub_570,Queen at Peter,43.2618861338306,-79.877606006297,1,hub_570,The Masque Wine Jazz Bar,Jazz and Blues Venue,43.258432,-79.87737,0.38455733422899024
hub_570,Queen at Peter,43.2618861338306,-79.877606006297,1,hub_570,The Strathcona,Wine Bar,43.25959,-79.878308,0.2615700392304144
hub_570,Queen at Peter,43.2618861338306,-79.877606006297,1,hub_570,Tonic Lounge,Night Club,43.262826,-79.877697,0.1047677688697287
hub_571,Oxford at York,43.26456372689135,-79.8777937889099,4,hub_571,Absinthe Lounge,Bar,43.258547,-79.87878,0.673778876344609
hub_571,Oxford at York,43.26456372689135,-79.8777937889099,4,hub_571,Elixir Lounge & Nightclub,Night Club,43.258514,-79.877755,0.6727062707510908
hub_571,Oxford at York,43.26456372689135,-79.8777937889099,4,hub_571,Gown & Gavel,Bar,43.258338,-79.877864,0.6922925909098815
hub_571,Oxford at York,43.26456372689135,-79.8777937889099,4,hub_571,Lazy Flamingo,Bar,43.258432,-79.87737,0.6826799755912416
hub_571,Oxford at York,43.26456372689135,-79.8777937889099,4,hub_571,Mark's Chinese Food & Tavern,Bar,43.260901,-79.883074,0.5904935829651667
hub_571,Oxford at York,43.26456372689135,-79.8777937889099,4,hub_571,Side Bar,Lounge,43.258331,-79.877956,0.693172072674369
hub_571,Oxford at York,43.26456372689135,-79.8777937889099,4,hub_571,Stonewalls,Lounge,43.263101,-79.878485,0.17200834020593592
hub_571,Oxford at York,43.26456372689135,-79.8777937889099,4,hub_571,The Masque Wine Jazz Bar,Jazz and Blues Venue,43.258432,-79.87737,0.6826799755912416
hub_571,Oxford at York,43.26456372689135,-79.8777937889099,4,hub_571,The Strathcona,Wine Bar,43.25959,-79.878308,0.5546184146780352
hub_571,Oxford at York,43.26456372689135,-79.8777937889099,4,hub_571,Tonic Lounge,Night Club,43.262826,-79.877697,0.1933852893922679
hub_572,Durand Park,43.24978615747242,-79.87574994564056,6,hub_572,Cat 'N' Fiddle,Pub,43.251502,-79.868593,0.6102361616833939
hub_572,Durand Park,43.24978615747242,-79.87574994564056,6,hub_572,Gallagher's Bar and Lounge 69 Augusta S,Arts and Entertainment,43.251655,-79.868063,0.6563331752908675
hub_572,Durand Park,43.24978615747242,-79.87574994564056,6,hub_572,Hamilton Club,Night Club,43.255183,-79.869448,0.7877884431400515
hub_572,Durand Park,43.24978615747242,-79.87574994564056,6,hub_572,M Bar,Night Club,43.251849,-79.871341,0.4244064105981231
hub_572,Durand Park,43.24978615747242,-79.87574994564056,6,hub_572,Mezcal TNT,Bar,43.252188,-79.871305,0.4482460884622127
hub_572,Durand Park,43.24978615747242,-79.87574994564056,6,hub_572,Odds Bar,Sports Bar,43.251849,-79.871341,0.4244064105981231
hub_572,Durand Park,43.24978615747242,-79.87574994564056,6,hub_572,The Judge,Bar,43.252249,-79.869786,0.5552513241788656
hub_572,Durand Park,43.24978615747242,-79.87574994564056,6,hub_572,The Lionshead Pub,Pub,43.252287,-79.867845,0.6980046040132725
hub_572,Durand Park,43.24978615747242,-79.87574994564056,6,hub_572,The Pheasant Plucker,Pub,43.251875,-79.870279,0.5002793402205026
hub_572,Durand Park,43.24978615747242,-79.87574994564056,6,hub_572,The Ship,Pub,43.252066,-79.869987,0.5311426243453597
hub_573,James S at Charlton,43.2496354495324,-79.8720555723035,4,hub_573,Cat 'N' Fiddle,Pub,43.251502,-79.868593,0.34888572403168916
hub_573,James S at Charlton,43.2496354495324,-79.8720555723035,4,hub_573,Gallagher's Bar and Lounge 69 Augusta S,Arts and Entertainment,43.251655,-79.868063,0.3936881135309092
hub_573,James S at Charlton,43.2496354495324,-79.8720555723035,4,hub_573,Liquid Kitty,Night Club,43.253962,-79.867155,0.6236751829889343
hub_573,James S at Charlton,43.2496354495324,-79.8720555723035,4,hub_573,M Bar,Night Club,43.251849,-79.871341,0.25284787367555217
hub_573,James S at Charlton,43.2496354495324,-79.8720555723035,4,hub_573,Mezcal TNT,Bar,43.252188,-79.871305,0.2902673319298797
hub_573,James S at Charlton,43.2496354495324,-79.8720555723035,4,hub_573,Odds Bar,Sports Bar,43.251849,-79.871341,0.25284787367555217
hub_573,James S at Charlton,43.2496354495324,-79.8720555723035,4,hub_573,The Judge,Bar,43.252249,-79.869786,0.34386516365907216
hub_573,James S at Charlton,43.2496354495324,-79.8720555723035,4,hub_573,The Lionshead Pub,Pub,43.252287,-79.867845,0.45079971392893664
hub_573,James S at Charlton,43.2496354495324,-79.8720555723035,4,hub_573,The Pheasant Plucker,Pub,43.251875,-79.870279,0.28760585134944133
hub_573,James S at Charlton,43.2496354495324,-79.8720555723035,4,hub_573,The Ship,Pub,43.252066,-79.869987,0.31797901545904717
hub_574,Bay at Bold,43.2538302267771,-79.8753935613187,5,hub_574,Anchor Bar,Lounge,43.257946,-79.87279,0.5038868911276739
hub_574,Bay at Bold,43.2538302267771,-79.8753935613187,5,hub_574,Doors Pub & Pizzeria,Pub,43.257353,-79.8783,0.4569915536584348
hub_574,Bay at Bold,43.2538302267771,-79.8753935613187,5,hub_574,Hamilton Club,Night Club,43.255183,-79.869448,0.5044512427351133
hub_574,Bay at Bold,43.2538302267771,-79.8753935613187,5,hub_574,M Bar,Night Club,43.251849,-79.871341,0.39528790087551957
hub_574,Bay at Bold,43.2538302267771,-79.8753935613187,5,hub_574,Mezcal TNT,Bar,43.252188,-79.871305,0.3781355631826282
hub_574,Bay at Bold,43.2538302267771,-79.8753935613187,5,hub_574,Odds Bar,Sports Bar,43.251849,-79.871341,0.39528790087551957
hub_574,Bay at Bold,43.2538302267771,-79.8753935613187,5,hub_574,Ten Decades,Bar,43.258051,-79.877955,0.5131257380275497
hub_574,Bay at Bold,43.2538302267771,-79.8753935613187,5,hub_574,The Judge,Bar,43.252249,-79.869786,0.4869882431601495
hub_574,Bay at Bold,43.2538302267771,-79.8753935613187,5,hub_574,The Pheasant Plucker,Pub,43.251875,-79.870279,0.4678050898594209
hub_574,Bay at Bold,43.2538302267771,-79.8753935613187,5,hub_574,Vip Saturdays,Night Club,43.258051,-79.877955,0.5131257380275497
hub_575,City Hall,43.2561324863605,-79.8744987564414,1,hub_575,Anchor Bar,Lounge,43.257946,-79.87279,0.24456626308637777
hub_575,City Hall,43.2561324863605,-79.8744987564414,1,hub_575,Doors Pub & Pizzeria,Pub,43.257353,-79.8783,0.33642192795018067
hub_575,City Hall,43.2561324863605,-79.8744987564414,1,hub_575,LOFT Lounge,Night Club,43.257617,-79.871251,0.31051959326412426
hub_575,City Hall,43.2561324863605,-79.8744987564414,1,hub_575,Lazy Flamingo,Bar,43.258432,-79.87737,0.3456066432690163
hub_575,City Hall,43.2561324863605,-79.8744987564414,1,hub_575,Sizzle Steak House & Lounge,Lounge,43.258263,-79.877388,0.3329673383185156
hub_575,City Hall,43.2561324863605,-79.8744987564414,1,hub_575,The George Hamilton,Bar,43.2582,-79.873853,0.23576969324126157
hub_575,City Hall,43.2561324863605,-79.8744987564414,1,hub_575,The Masque Wine Jazz Bar,Jazz and Blues Venue,43.258432,-79.87737,0.3456066432690163
hub_575,City Hall,43.2561324863605,-79.8744987564414,1,hub_575,The Standard Lounge,Night Club,43.258204,-79.877424,0.3304159221921854
hub_575,City Hall,43.2561324863605,-79.8744987564414,1,hub_575,Yuk Yuk's Comedy Cabaret,Comedy Club,43.258263,-79.873029,0.2651211552996439
hub_575,City Hall,43.2561324863605,-79.8744987564414,1,hub_575,Yuk Yuk's Comedy Club,Comedy Club,43.258263,-79.873029,0.2651211552996439
hub_576,Bay at York,43.25906138152248,-79.87338691949844,6,hub_576,Anchor Bar,Lounge,43.257946,-79.87279,0.13311178945328722
hub_576,Bay at York,43.25906138152248,-79.87338691949844,6,hub_576,Happy Hourz Pub,Pub,43.259965,-79.869097,0.3616303085024068
hub_576,Bay at York,43.25906138152248,-79.87338691949844,6,hub_576,LOFT Lounge,Night Club,43.257617,-79.871251,0.23603484149361034
hub_576,Bay at York,43.25906138152248,-79.87338691949844,6,hub_576,Lazy Flamingo,Bar,43.258432,-79.87737,0.33005295805833396
hub_576,Bay at York,43.25906138152248,-79.87338691949844,6,hub_576,Sizzle Steak House & Lounge,Lounge,43.258263,-79.877388,0.33594804991657123
hub_576,Bay at York,43.25906138152248,-79.87338691949844,6,hub_576,The George Hamilton,Bar,43.2582,-79.873853,0.10294943723671983
hub_576,Bay at York,43.25906138152248,-79.87338691949844,6,hub_576,The Masque Wine Jazz Bar,Jazz and Blues Venue,43.258432,-79.87737,0.33005295805833396
hub_576,Bay at York,43.25906138152248,-79.87338691949844,6,hub_576,The Standard Lounge,Night Club,43.258204,-79.877424,0.3405388269670115
hub_576,Bay at York,43.25906138152248,-79.87338691949844,6,hub_576,Yuk Yuk's Comedy Cabaret,Comedy Club,43.258263,-79.873029,0.09338767070746522
hub_576,Bay at York,43.25906138152248,-79.87338691949844,6,hub_576,Yuk Yuk's Comedy Club,Comedy Club,43.258263,-79.873029,0.09338767070746522
hub_577,Bay at Mulberry,43.26319844157448,-79.87180307507515,3,hub_577,B Me,Bar,43.259542,-79.868052,0.5075114020569561
hub_577,Bay at Mulberry,43.26319844157448,-79.87180307507515,3,hub_577,Bar Sazerac,Night Club,43.263456,-79.865886,0.4799810532769294
hub_577,Bay at Mulberry,43.26319844157448,-79.87180307507515,3,hub_577,Happy Hourz Pub,Pub,43.259965,-79.869097,0.42105471657908333
hub_577,Bay at Mulberry,43.26319844157448,-79.87180307507515,3,hub_577,L'étranger on James,Arts and Entertainment,43.259535,-79.868144,0.5037173426221989
hub_577,Bay at Mulberry,43.26319844157448,-79.87180307507515,3,hub_577,Merit Brewing,Bar,43.25949,-79.867997,0.5148092222689067
hub_577,Bay at Mulberry,43.26319844157448,-79.87180307507515,3,hub_577,Saint James Espresso Bar & Eatery,Bar,43.260862,-79.866884,0.4755600801795106
hub_577,Bay at Mulberry,43.26319844157448,-79.87180307507515,3,hub_577,The Brain,Bar,43.261915,-79.867016,0.4130670790604968
hub_577,Bay at Mulberry,43.26319844157448,-79.87180307507515,3,hub_577,The Green Smoothie Bar,Bar,43.262589,-79.866249,0.45481266883246757
hub_577,Bay at Mulberry,43.26319844157448,-79.87180307507515,3,hub_577,Tonic Lounge,Night Club,43.262826,-79.877697,0.4790472613032355
hub_577,Bay at Mulberry,43.26319844157448,-79.87180307507515,3,hub_577,Zyla's Music and Menu,Music Venue,43.264002,-79.86607,0.4727454612745791
hub_578,Bay at Strachan,43.26785864558976,-79.8679232597351,0,hub_578,Bar Sazerac,Night Club,43.263456,-79.865886,0.5165965803349329
hub_578,Bay at Strachan,43.26785864558976,-79.8679232597351,0,hub_578,Hamilton Strip,Night Club,43.263017,-79.862148,0.7131008697518203
hub_578,Bay at Strachan,43.26785864558976,-79.8679232597351,0,hub_578,Happy Hourz Pub,Pub,43.259965,-79.869097,0.8828638548886141
hub_578,Bay at Strachan,43.26785864558976,-79.8679232597351,0,hub_578,Nobody's Perfect Bar and Grill,Karaoke Bar,43.263367,-79.863413,0.6187226524799208
hub_578,Bay at Strachan,43.26785864558976,-79.8679232597351,0,hub_578,Route 66 Diner,Bar,43.272393,-79.862434,0.6721137569480575
hub_578,Bay at Strachan,43.26785864558976,-79.8679232597351,0,hub_578,Saint James Espresso Bar & Eatery,Bar,43.260862,-79.866884,0.7825293311569737
hub_578,Bay at Strachan,43.26785864558976,-79.8679232597351,0,hub_578,The Brain,Bar,43.261915,-79.867016,0.6649735030093314
hub_578,Bay at Strachan,43.26785864558976,-79.8679232597351,0,hub_578,The Green Smoothie Bar,Bar,43.262589,-79.866249,0.6014356478441713
hub_578,Bay at Strachan,43.26785864558976,-79.8679232597351,0,hub_578,This Ain't Hollywood,Arts and Entertainment,43.264986,-79.865634,0.36930976092106704
hub_578,Bay at Strachan,43.26785864558976,-79.8679232597351,0,hub_578,Zyla's Music and Menu,Music Venue,43.264002,-79.86607,0.4543355259111121
hub_579,Bayfront Park,43.26928827622911,-79.87132698297499,14,hub_579,Bar Sazerac,Night Club,43.263456,-79.865886,0.7840054530241614
hub_579,Bayfront Park,43.26928827622911,-79.87132698297499,14,hub_579,Nobody's Perfect Bar and Grill,Karaoke Bar,43.263367,-79.863413,0.9187623693364465
hub_579,Bayfront Park,43.26928827622911,-79.87132698297499,14,hub_579,Route 66 Diner,Bar,43.272393,-79.862434,0.7984940572770141
hub_579,Bayfront Park,43.26928827622911,-79.87132698297499,14,hub_579,Stonewalls,Lounge,43.263101,-79.878485,0.8995835450419538
hub_579,Bayfront Park,43.26928827622911,-79.87132698297499,14,hub_579,The Brain,Bar,43.261915,-79.867016,0.891085080389297
hub_579,Bayfront Park,43.26928827622911,-79.87132698297499,14,hub_579,The Green Smoothie Bar,Bar,43.262589,-79.866249,0.8508642302427348
hub_579,Bayfront Park,43.26928827622911,-79.87132698297499,14,hub_579,This Ain't Hollywood,Arts and Entertainment,43.264986,-79.865634,0.6643301378243752
hub_579,Bayfront Park,43.26928827622911,-79.87132698297499,14,hub_579,Tonic Lounge,Night Club,43.262826,-79.877697,0.8845191830421342
hub_579,Bayfront Park,43.26928827622911,-79.87132698297499,14,hub_579,Zyla's Music and Menu,Music Venue,43.264002,-79.86607,0.725739245297111
hub_580,Ainslie at Emerson,43.2495181157076,-79.9234422627427,8,hub_580,Emerson 109,Bar,43.25446,-79.92079,0.5900035534426026
hub_580,Ainslie at Emerson,43.2495181157076,-79.9234422627427,8,hub_580,Williams Coffee Pub,Bar,43.257365,-79.917947,0.9794784100574953
hub_581,Strachan at Mary,43.265938747249415,-79.86042380332947,4,hub_581,Bar Sazerac,Night Club,43.263456,-79.865886,0.5213714260969109
hub_581,Strachan at Mary,43.265938747249415,-79.86042380332947,4,hub_581,Fragoso Seafood Place,Bar,43.261057,-79.852728,0.8264262165535058
hub_581,Strachan at Mary,43.265938747249415,-79.86042380332947,4,hub_581,Hamilton Strip,Night Club,43.263017,-79.862148,0.35361085421102484
hub_581,Strachan at Mary,43.265938747249415,-79.86042380332947,4,hub_581,Nobody's Perfect Bar and Grill,Karaoke Bar,43.263367,-79.863413,0.3746459691044087
hub_581,Strachan at Mary,43.265938747249415,-79.86042380332947,4,hub_581,Route 66 Diner,Bar,43.272393,-79.862434,0.7359039517887148
hub_581,Strachan at Mary,43.265938747249415,-79.86042380332947,4,hub_581,Saint James Espresso Bar & Eatery,Bar,43.260862,-79.866884,0.769615059009531
hub_581,Strachan at Mary,43.265938747249415,-79.86042380332947,4,hub_581,The Brain,Bar,43.261915,-79.867016,0.6965012840406941
hub_581,Strachan at Mary,43.265938747249415,-79.86042380332947,4,hub_581,The Green Smoothie Bar,Bar,43.262589,-79.866249,0.601014598026435
hub_581,Strachan at Mary,43.265938747249415,-79.86042380332947,4,hub_581,This Ain't Hollywood,Arts and Entertainment,43.264986,-79.865634,0.43497127317380213
hub_581,Strachan at Mary,43.265938747249415,-79.86042380332947,4,hub_581,Zyla's Music and Menu,Music Venue,43.264002,-79.86607,0.5053628215712703
hub_582,Hughson at Picton,43.2701169222876,-79.861626657542,4,hub_582,Bar Sazerac,Night Club,43.263456,-79.865886,0.817016787704561
hub_582,Hughson at Picton,43.2701169222876,-79.861626657542,4,hub_582,Hamilton Strip,Night Club,43.263017,-79.862148,0.7906030713014542
hub_582,Hughson at Picton,43.2701169222876,-79.861626657542,4,hub_582,Nobody's Perfect Bar and Grill,Karaoke Bar,43.263367,-79.863413,0.7643665220708992
hub_582,Hughson at Picton,43.2701169222876,-79.861626657542,4,hub_582,Route 66 Diner,Bar,43.272393,-79.862434,0.26139288186618287
hub_582,Hughson at Picton,43.2701169222876,-79.861626657542,4,hub_582,The Green Smoothie Bar,Bar,43.262589,-79.866249,0.9169283262260701
hub_582,Hughson at Picton,43.2701169222876,-79.861626657542,4,hub_582,This Ain't Hollywood,Arts and Entertainment,43.264986,-79.865634,0.6563424354305208
hub_582,Hughson at Picton,43.2701169222876,-79.861626657542,4,hub_582,Zyla's Music and Menu,Music Venue,43.264002,-79.86607,0.7692624039529177
hub_583,Discovery Drive,43.27606684636728,-79.86029773950577,9,hub_583,Route 66 Diner,Bar,43.272393,-79.862434,0.44361516711336424
hub_585,Eastwood Arena,43.271621271914,-79.856711442486,3,hub_585,Route 66 Diner,Bar,43.272393,-79.862434,0.47118894335562495
hub_586,Catharine at Young,43.2496648107707,-79.8677950761702,5,hub_586,Cat 'N' Fiddle,Pub,43.251502,-79.868593,0.21426409138123317
hub_586,Catharine at Young,43.2496648107707,-79.8677950761702,5,hub_586,Corktown Tavern,Pub,43.249707,-79.864303,0.28286764993170044
hub_586,Catharine at Young,43.2496648107707,-79.8677950761702,5,hub_586,Gallagher's Bar and Lounge 69 Augusta S,Arts and Entertainment,43.251655,-79.868063,0.22236024738056287
hub_586,Catharine at Young,43.2496648107707,-79.8677950761702,5,hub_586,M Bar,Night Club,43.251849,-79.871341,0.3761135136253335
hub_586,Catharine at Young,43.2496648107707,-79.8677950761702,5,hub_586,Mezcal TNT,Bar,43.252188,-79.871305,0.3994067504604184
hub_586,Catharine at Young,43.2496648107707,-79.8677950761702,5,hub_586,Odds Bar,Sports Bar,43.251849,-79.871341,0.3761135136253335
hub_586,Catharine at Young,43.2496648107707,-79.8677950761702,5,hub_586,The Judge,Bar,43.252249,-79.869786,0.3294983213577684
hub_586,Catharine at Young,43.2496648107707,-79.8677950761702,5,hub_586,The Lionshead Pub,Pub,43.252287,-79.867845,0.2916021724920889
hub_586,Catharine at Young,43.2496648107707,-79.8677950761702,5,hub_586,The Pheasant Plucker,Pub,43.251875,-79.870279,0.317599719267593
hub_586,Catharine at Young,43.2496648107707,-79.8677950761702,5,hub_586,The Ship,Pub,43.252066,-79.869987,0.3206302786787899
hub_587,Main at Macnab,43.25586951986928,-79.87145036458969,1,hub_587,Anchor Bar,Lounge,43.257946,-79.87279,0.2551104576074168
hub_587,Main at Macnab,43.25586951986928,-79.87145036458969,1,hub_587,Club Absinthe,Night Club,43.256943,-79.867659,0.32942137515664177
hub_587,Main at Macnab,43.25586951986928,-79.87145036458969,1,hub_587,Hamilton Club,Night Club,43.255183,-79.869448,0.17922888862625458
hub_587,Main at Macnab,43.25586951986928,-79.87145036458969,1,hub_587,K Point Karaoke & Bar,Arts and Entertainment,43.258247,-79.868158,0.37546665911718147
hub_587,Main at Macnab,43.25586951986928,-79.87145036458969,1,hub_587,LOFT Lounge,Night Club,43.257617,-79.871251,0.19498050149509322
hub_587,Main at Macnab,43.25586951986928,-79.87145036458969,1,hub_587,The French,Wine Bar,43.257347,-79.867496,0.35991712603629267
hub_587,Main at Macnab,43.25586951986928,-79.87145036458969,1,hub_587,The George Hamilton,Bar,43.2582,-79.873853,0.3240519463624705
hub_587,Main at Macnab,43.25586951986928,-79.87145036458969,1,hub_587,Undefined,Bar,43.257392,-79.867642,0.3518191286190373
hub_587,Main at Macnab,43.25586951986928,-79.87145036458969,1,hub_587,Yuk Yuk's Comedy Cabaret,Comedy Club,43.258263,-79.873029,0.2952545563622203
hub_587,Main at Macnab,43.25586951986928,-79.87145036458969,1,hub_587,Yuk Yuk's Comedy Club,Comedy Club,43.258263,-79.873029,0.2952545563622203
hub_588,Ferguson at Barton,43.262056982995,-79.8582423171631,3,hub_588,Bar Sazerac,Night Club,43.263456,-79.865886,0.6381912260149315
hub_588,Ferguson at Barton,43.262056982995,-79.8582423171631,3,hub_588,Fragoso Seafood Place,Bar,43.261057,-79.852728,0.4601624861651928
hub_588,Ferguson at Barton,43.262056982995,-79.8582423171631,3,hub_588,Hamilton Strip,Night Club,43.263017,-79.862148,0.3337905819674435
hub_588,Ferguson at Barton,43.262056982995,-79.8582423171631,3,hub_588,Nobody's Perfect Bar and Grill,Karaoke Bar,43.263367,-79.863413,0.44330810793135295
hub_588,Ferguson at Barton,43.262056982995,-79.8582423171631,3,hub_588,Saint James Espresso Bar & Eatery,Bar,43.260862,-79.866884,0.7122721127749465
hub_588,Ferguson at Barton,43.262056982995,-79.8582423171631,3,hub_588,The Brain,Bar,43.261915,-79.867016,0.7106262646885475
hub_588,Ferguson at Barton,43.262056982995,-79.8582423171631,3,hub_588,The Green Smoothie Bar,Bar,43.262589,-79.866249,0.651032604007722
hub_588,Ferguson at Barton,43.262056982995,-79.8582423171631,3,hub_588,This Ain't Hollywood,Arts and Entertainment,43.264986,-79.865634,0.681403669603341
hub_588,Ferguson at Barton,43.262056982995,-79.8582423171631,3,hub_588,Vavo John's Bar,Bar,43.260077,-79.850198,0.6876004493494269
hub_588,Ferguson at Barton,43.262056982995,-79.8582423171631,3,hub_588,Zyla's Music and Menu,Music Venue,43.264002,-79.86607,0.6697202611717705
hub_589,Ferrie at Furguson,43.266617945064255,-79.85489845275879,5,hub_589,Bar Sazerac,Night Club,43.263456,-79.865886,0.9566282957734549
hub_589,Ferrie at Furguson,43.266617945064255,-79.85489845275879,5,hub_589,Fragoso Seafood Place,Bar,43.261057,-79.852728,0.6428394295743135
hub_589,Ferrie at Furguson,43.266617945064255,-79.85489845275879,5,hub_589,Galley Pump,Pub,43.262919,-79.84451,0.9363417146792729
hub_589,Ferrie at Furguson,43.266617945064255,-79.85489845275879,5,hub_589,Hamilton Strip,Night Club,43.263017,-79.862148,0.7105646227562655
hub_589,Ferrie at Furguson,43.266617945064255,-79.85489845275879,5,hub_589,Nobody's Perfect Bar and Grill,Karaoke Bar,43.263367,-79.863413,0.7784550225011754
hub_589,Ferrie at Furguson,43.266617945064255,-79.85489845275879,5,hub_589,Route 66 Diner,Bar,43.272393,-79.862434,0.8857812166174824
hub_589,Ferrie at Furguson,43.266617945064255,-79.85489845275879,5,hub_589,This Ain't Hollywood,Arts and Entertainment,43.264986,-79.865634,0.8879977475756383
hub_589,Ferrie at Furguson,43.266617945064255,-79.85489845275879,5,hub_589,Vavo John's Bar,Bar,43.260077,-79.850198,0.8208894490685411
hub_589,Ferrie at Furguson,43.266617945064255,-79.85489845275879,5,hub_589,Zyla's Music and Menu,Music Venue,43.264002,-79.86607,0.9501874870533504
hub_590,Ferguson at Cannon,43.2587508364231,-79.8598228455297,2,hub_590,Black Forest Inn,Bar,43.254392,-79.861571,0.5049328517978344
hub_590,Ferguson at Cannon,43.2587508364231,-79.8598228455297,2,hub_590,Fragoso Seafood Place,Bar,43.261057,-79.852728,0.6291571391356529
hub_590,Ferguson at Cannon,43.2587508364231,-79.8598228455297,2,hub_590,Hamilton Strip,Night Club,43.263017,-79.862148,0.5103753005301075
hub_590,Ferguson at Cannon,43.2587508364231,-79.8598228455297,2,hub_590,Niza Ent,Night Club,43.253717,-79.862338,0.5956449713787392
hub_590,Ferguson at Cannon,43.2587508364231,-79.8598228455297,2,hub_590,Nobody's Perfect Bar and Grill,Karaoke Bar,43.263367,-79.863413,0.5899047662956868
hub_590,Ferguson at Cannon,43.2587508364231,-79.8598228455297,2,hub_590,Saint James Espresso Bar & Eatery,Bar,43.260862,-79.866884,0.6181116045799658
hub_590,Ferguson at Cannon,43.2587508364231,-79.8598228455297,2,hub_590,Sous Bas,Lounge,43.254119,-79.863658,0.6014343132303172
hub_590,Ferguson at Cannon,43.2587508364231,-79.8598228455297,2,hub_590,TJ King Karaoke,Amusement Park,43.254514,-79.86289,0.5325827164073518
hub_590,Ferguson at Cannon,43.2587508364231,-79.8598228455297,2,hub_590,Undefined,Bar,43.257392,-79.867642,0.6509763232043558
hub_590,Ferguson at Cannon,43.2587508364231,-79.8598228455297,2,hub_590,Undergound,Night Club,43.256647,-79.864966,0.47769873654727085
hub_591,Ferguson at King William,43.2551792486624,-79.8614431097373,1,hub_591,33 Bowen,Music Venue,43.253973,-79.866276,0.41373685426872203
hub_591,Ferguson at King William,43.2551792486624,-79.8614431097373,1,hub_591,Black Forest Inn,Bar,43.254392,-79.861571,0.08814863791298663
hub_591,Ferguson at King William,43.2551792486624,-79.8614431097373,1,hub_591,Mighty Mikes Pub & Billiards,Pool Hall,43.254333,-79.865966,0.37817933772902346
hub_591,Ferguson at King William,43.2551792486624,-79.8614431097373,1,hub_591,Niza Ent,Night Club,43.253717,-79.862338,0.17801498928808723
hub_591,Ferguson at King William,43.2551792486624,-79.8614431097373,1,hub_591,Sous Bas,Lounge,43.254119,-79.863658,0.21464778544933966
hub_591,Ferguson at King William,43.2551792486624,-79.8614431097373,1,hub_591,TJ King Karaoke,Amusement Park,43.254514,-79.86289,0.13857167962684566
hub_591,Ferguson at King William,43.2551792486624,-79.8614431097373,1,hub_591,Tailgate Charlie's,Sports Bar,43.253962,-79.867155,0.48197347086255926
hub_591,Ferguson at King William,43.2551792486624,-79.8614431097373,1,hub_591,Tea Hut,Bar,43.254244,-79.865672,0.35791744829390415
hub_591,Ferguson at King William,43.2551792486624,-79.8614431097373,1,hub_591,Undergound,Night Club,43.256647,-79.864966,0.3286787867846661
hub_591,Ferguson at King William,43.2551792486624,-79.8614431097373,1,hub_591,Zen Lounge,Lounge,43.253962,-79.867155,0.48197347086255926
hub_593,Victoria at Barton,43.26124519046125,-79.853318631649,4,hub_593,E's Sports Bar,Sports Bar,43.252516,-79.851055,0.9878001370086987
hub_593,Victoria at Barton,43.26124519046125,-79.853318631649,4,hub_593,Ed's Sports Bar,Lounge,43.252523,-79.850963,0.988446098886573
hub_593,Victoria at Barton,43.26124519046125,-79.853318631649,4,hub_593,Fragoso Seafood Place,Bar,43.261057,-79.852728,0.05220468773445578
hub_593,Victoria at Barton,43.26124519046125,-79.853318631649,4,hub_593,Galley Pump,Pub,43.262919,-79.84451,0.7371623299666191
hub_593,Victoria at Barton,43.26124519046125,-79.853318631649,4,hub_593,Hamilton Strip,Night Club,43.263017,-79.862148,0.7416068898937153
hub_593,Victoria at Barton,43.26124519046125,-79.853318631649,4,hub_593,Mosaic - Hamilton,Beer Bar,43.259543,-79.846955,0.5489711481531814
hub_593,Victoria at Barton,43.26124519046125,-79.853318631649,4,hub_593,Nobody's Perfect Bar and Grill,Karaoke Bar,43.263367,-79.863413,0.8507587435570388
hub_593,Victoria at Barton,43.26124519046125,-79.853318631649,4,hub_593,Rebel's Rock Irish Pub,Bar,43.252669,-79.852703,0.954931172172064
hub_593,Victoria at Barton,43.26124519046125,-79.853318631649,4,hub_593,Vavo John's Bar,Bar,43.260077,-79.850198,0.2841304978267279
hub_594,Cannon at East,43.25729552525069,-79.85334813594818,2,hub_594,Black Forest Inn,Bar,43.254392,-79.861571,0.7400541190636442
hub_594,Cannon at East,43.25729552525069,-79.85334813594818,2,hub_594,Carlton Tavern,Karaoke Bar,43.252253,-79.849388,0.6459439255037703
hub_594,Cannon at East,43.25729552525069,-79.85334813594818,2,hub_594,E's Sports Bar,Sports Bar,43.252516,-79.851055,0.5629710241389893
hub_594,Cannon at East,43.25729552525069,-79.85334813594818,2,hub_594,Ed's Sports Bar,Lounge,43.252523,-79.850963,0.564741027108992
hub_594,Cannon at East,43.25729552525069,-79.85334813594818,2,hub_594,Fragoso Seafood Place,Bar,43.261057,-79.852728,0.421260828097403
hub_594,Cannon at East,43.25729552525069,-79.85334813594818,2,hub_594,Mosaic - Hamilton,Beer Bar,43.259543,-79.846955,0.574877074498676
